"","X","point","waypoint","transect","habitat","site","latitude","longitude","elevation","distance","day","depth_max","depth_min","hydroperiod_hday"
"141",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,1,0.559,0,6.18333333333333
"142",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,2,0.459,0,5.6
"143",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,3,0.259,0,4.53333333333333
"144",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,4,0.0589999999999999,0,1.28333333333333
"145",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,5,0,0,0
"146",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,6,0,0,0
"147",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,7,0,0,0
"148",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,8,0.0589999999999999,0,0.7
"149",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,9,0.0589613991063289,0,0.833333333333333
"1410",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,10,0.159,0,3.91666666666667
"1411",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,11,0.359,0,5.41666666666667
"1412",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,12,0.459,0,5.61666666666667
"1413",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,13,0.459,0,5.58333333333333
"1414",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,14,0.459,0,5.61666666666667
"1415",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,15,0.359,0,4.88333333333333
"1416",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,16,0.159,0,3.28333333333333
"1417",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,17,0,0,0
"1418",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,18,0,0,0
"1419",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,19,0,0,0
"1420",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,20,0,0,0
"1421",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,21,0,0,0
"1422",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,22,0,0,0
"1423",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,23,0,0,0
"1424",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,24,0,0,0
"1425",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,25,0,0,0
"1426",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,26,0.159,0,4.01666666666667
"1427",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,27,0.359,0,5.63333333333333
"1428",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,28,0.559,0,6.4
"1429",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,29,0.659,0,6.91666666666667
"1430",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,30,0.559,0,6.38333333333333
"1431",14,"Bs1_30","WAY_039","unvegetated","Bs","S1",21880.831,-298155.832,0.911,29.8044519745802,31,0.459,0,5.88333333333333
"151",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,1,2.865,0,19.1166666666667
"152",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,2,2.765,0,20.05
"153",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,3,2.565,0,23
"154",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,4,2.365,0.0655760634190901,24
"155",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,5,2.165,0.265,24
"156",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,6,2.065,0.465,24
"157",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,7,2.165,0.465,24
"158",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,8,2.365,0.365,24
"159",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,9,2.36496139910633,0.165,24
"1510",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,10,2.465,0,23.0666666666667
"1511",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,11,2.665,0,20.5
"1512",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,12,2.765,0,19.4666666666667
"1513",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,13,2.765,0,19.4666666666667
"1514",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,14,2.765,0,20.5333333333333
"1515",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,15,2.665,0,22.15
"1516",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,16,2.465,0.0649999999999999,24
"1517",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,17,2.265,0.265,24
"1518",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,18,2.165,0.32113741642644,24
"1519",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,19,1.965,0.465217870775852,24
"1520",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,20,1.765,0.665,24
"1521",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,21,1.765,0.765,24
"1522",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,22,1.865,0.765,24
"1523",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,23,2.065,0.565,24
"1524",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,24,2.23212072946229,0.365,24
"1525",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,25,2.265,0.165,24
"1526",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,26,2.465,0,21.3
"1527",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,27,2.665,0,19.1
"1528",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,28,2.865,0,18.15
"1529",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,29,2.965,0,18.1833333333333
"1530",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,30,2.865,0,18.1
"1531",15,"Zn2_0","WAY_040","vegetated","Zn","S2",22959.91,-297414.697,-1.395,0,31,2.765,0,19.1166666666667
"161",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,1,2.272,0,15.65
"162",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,2,2.172,0,15.9666666666667
"163",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,3,1.972,0,16.6
"164",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,4,1.772,0,17.6
"165",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,5,1.572,0,19.0166666666667
"166",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,6,1.472,0,20.5666666666667
"167",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,7,1.572,0,20.5333333333333
"168",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,8,1.772,0,18.2666666666667
"169",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,9,1.77196139910633,0,16.7
"1610",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,10,1.872,0,16.1
"1611",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,11,2.072,0,15.55
"1612",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,12,2.172,0,15.1333333333333
"1613",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,13,2.172,0,15.1666666666667
"1614",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,14,2.172,0,15.6
"1615",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,15,2.072,0,16.2666666666667
"1616",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,16,1.872,0,16.8333333333333
"1617",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,17,1.672,0,17.8333333333333
"1618",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,18,1.572,0,18.9333333333333
"1619",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,19,1.372,0,21.7
"1620",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,20,1.172,0.0720000000000001,24
"1621",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,21,1.172,0.172,24
"1622",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,22,1.272,0.172,24
"1623",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,23,1.472,0,21.7
"1624",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,24,1.63912072946229,0,18.1666666666667
"1625",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,25,1.672,0,16.7333333333333
"1626",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,26,1.872,0,15.5833333333333
"1627",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,27,2.072,0,15.0333333333333
"1628",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,28,2.272,0,14.65
"1629",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,29,2.372,0,14.7333333333333
"1630",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,30,2.272,0,15.2166666666667
"1631",16,"Zn2_5","WAY_043","vegetated","Zn","S2",22956.976,-297418.672,-0.802,4.94195488832808,31,2.172,0,15.5166666666667
"171",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,1,2.055,0,14.4833333333333
"172",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,2,1.955,0,14.65
"173",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,3,1.755,0,15.1
"174",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,4,1.555,0,15.7333333333333
"175",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,5,1.355,0,16.8833333333333
"176",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,6,1.255,0,16.7333333333333
"177",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,7,1.355,0,16.6833333333333
"178",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,8,1.555,0,15.7833333333333
"179",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,9,1.55496139910633,0,14.8833333333333
"1710",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,10,1.655,0,14.5333333333333
"1711",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,11,1.855,0,14.2166666666667
"1712",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,12,1.955,0,13.8833333333333
"1713",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,13,1.955,0,13.9166666666667
"1714",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,14,1.955,0,14.4833333333333
"1715",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,15,1.855,0,14.9333333333333
"1716",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,16,1.655,0,15.1833333333333
"1717",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,17,1.455,0,15.8166666666667
"1718",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,18,1.355,0,16.3833333333333
"1719",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,19,1.155,0,18.1
"1720",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,20,0.955,0,19.8833333333333
"1721",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,21,0.955,0,22.2
"1722",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,22,1.055,0,20.6166666666667
"1723",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,23,1.255,0,17
"1724",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,24,1.42212072946229,0,15.65
"1725",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,25,1.455,0,14.8833333333333
"1726",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,26,1.655,0,14.1666666666667
"1727",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,27,1.855,0,13.8166666666667
"1728",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,28,2.055,0,13.55
"1729",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,29,2.155,0,13.8333333333333
"1730",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,30,2.055,0,14.1833333333333
"1731",17,"Zn2_10","WAY_046","vegetated","Zn","S2",22953.883,-297422.785,-0.585,10.0905047870693,31,1.955,0,14.35
"181",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,1,1.858,0,13.45
"182",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,2,1.758,0,13.5666666666667
"183",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,3,1.558,0,13.8333333333333
"184",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,4,1.358,0,14.2
"185",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,5,1.158,0,15.1333333333333
"186",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,6,1.058,0,14.55
"187",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,7,1.158,0,14.25
"188",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,8,1.358,0,13.9
"189",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,9,1.35796139910633,0,13.3333333333333
"1810",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,10,1.458,0,13.2666666666667
"1811",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,11,1.658,0,13.05
"1812",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,12,1.758,0,12.8
"1813",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,13,1.758,0,12.8333333333333
"1814",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,14,1.758,0,13.6166666666667
"1815",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,15,1.658,0,13.7166666666667
"1816",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,16,1.458,0,13.8333333333333
"1817",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,17,1.258,0,14.2
"1818",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,18,1.158,0,14.45
"1819",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,19,0.958,0,15.4333333333333
"1820",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,20,0.758,0,16.55
"1821",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,21,0.758,0,16.2833333333333
"1822",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,22,0.858,0,15.8333333333333
"1823",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,23,1.058,0,14.3
"1824",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,24,1.22512072946229,0,13.7333333333333
"1825",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,25,1.258,0,13.3666666666667
"1826",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,26,1.458,0,12.9333333333333
"1827",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,27,1.658,0,12.7666666666667
"1828",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,28,1.858,0,12.6
"1829",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,29,1.958,0,13.1333333333333
"1830",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,30,1.858,0,13.2333333333333
"1831",18,"Zn2_15","WAY_049","vegetated","Zn","S2",22950.905,-297426.603,-0.388,14.933070202745,31,1.758,0,13.3
"191",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,1,1.608,0,12.1833333333333
"192",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,2,1.508,0,12.1833333333333
"193",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,3,1.308,0,12.2833333333333
"194",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,4,1.108,0,12.3333333333333
"195",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,5,0.908,0,12.7166666666667
"196",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,6,0.808,0,12.4666666666667
"197",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,7,0.908,0,11.5333333333333
"198",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,8,1.108,0,11.7333333333333
"199",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,9,1.10796139910633,0,11.5166666666667
"1910",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,10,1.208,0,11.6666666666667
"1911",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,11,1.408,0,11.6166666666667
"1912",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,12,1.508,0,11.4666666666667
"1913",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,13,1.508,0,11.8333333333333
"1914",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,14,1.508,0,12.2333333333333
"1915",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,15,1.408,0,12.2333333333333
"1916",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,16,1.208,0,12.15
"1917",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,17,1.008,0,12.25
"1918",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,18,0.908,0,12.1666666666667
"1919",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,19,0.708,0,12.55
"1920",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,20,0.508,0,12.6
"1921",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,21,0.508,0,12.25
"1922",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,22,0.608,0,11.6833333333333
"1923",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,23,0.808,0,11.3
"1924",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,24,0.975120729462289,0,11.4333333333333
"1925",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,25,1.008,0,11.5166666666667
"1926",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,26,1.208,0,11.4166666666667
"1927",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,27,1.408,0,11.4333333333333
"1928",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,28,1.608,0,11.4
"1929",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,29,1.708,0,12.25
"1930",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,30,1.608,0,12.0166666666667
"1931",19,"Zn2_20","WAY_052","vegetated","Zn","S2",22947.866,-297430.661,-0.138,20.0028885768994,31,1.508,0,12
"201",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,1,1.348,0,10.8333333333333
"202",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,2,1.248,0,10.75
"203",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,3,1.048,0,10.6666666666667
"204",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,4,0.848,0,10.3833333333333
"205",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,5,0.648,0,10.1833333333333
"206",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,6,0.548,0,10.3666666666667
"207",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,7,0.648,0,8.73333333333333
"208",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,8,0.848,0,9.43333333333333
"209",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,9,0.847961399106329,0,9.58333333333333
"2010",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,10,0.948,0,10
"2011",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,11,1.148,0,10.1666666666667
"2012",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,12,1.248,0,10.15
"2013",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,13,1.248,0,10.6333333333333
"2014",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,14,1.248,0,10.7833333333333
"2015",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,15,1.148,0,10.65
"2016",20,"Zn2_25","WAY_055","vegetated","Zn","S2",22944.806,-297434.575,0.122,24.9711216614,16,0.948,0,10.4166666666667
